productId;languageId;syncId;productName;productListerDescription;productShortDescription;productLongDescription
GAT102;nl;1743;;Lw reispakket - In de levenslange zoektocht naar een plek om naar huis te bellen\, doen we allemaal tijd op de weg;Lw reispakket - In de levenslange zoektocht naar een plek om naar huis te bellen\, doen we allemaal tijd op de weg; Deze superlichtgewicht reisrugzak bevat alles wat je nodig hebt voor roadtrips\, wandelingen of het doorlezen van de markt\, en het stopt in zijn eigen zak. Het hoofdvak maakt gebruik van een eenvoudige trekkoordsluiting om je spullen veilig en strak te houden. Er is ook een ritsvak voor snelle toegang tot kleinere items. Buitenvakken van mesh houden flessen\, schaal\, handschoenen\, enz. In. Ademende schouderbanden en een riem in de taille verdelen de lading en houden je comfortabel. Het lichtgewicht schuimkussen kan worden verwijderd voor gebruik als zitkussen. Gemaakt van sterk\, extreem lichtgewicht 50-denier triple-ripstop nylon met een polyurethaancoating en een DWR-afwerking (duurzaam waterafstotend). Versterkt met 150 denier polyester (47% gerecycled) dubbel geweven ShiftLayer. <br> <br> <b> Details :</b> <ul> <li> Hoofdvak met trekkoord om spullen veilig en beveiligd te houden </ li> <li> Dekselzak organiseert uw kleinere items voor gemakkelijke toegang </li> <li> Buitenvakken van mesh voor flessen\, schelp\, enz. </li> <li> Ademende schouderbanden en riem in de taille </li> <li> Rugkussen kan worden verwijderd voor gebruik als zitkussen </li> </ul> <br> <br> <b> Stof: </b> 50-denier 100% nylon driedubbele ripstop met polyurethaancoating en een DWR (duurzaam waterafstotend) afwerking. Versterkingen: 150 denier 100% polyester (47% gerecycled) dubbel geweven ShiftLayer <br> <br> <b> Gewicht: </b> (372 g 12\,9 oz) <br> <br> Gemaakt in Filipijnen.
POMP_HYDRAULISCH;fr;1743;MACHINE POUR LE CHANGEMENT DE PNEU;;;
WORK_TSHIRT;en;1743;WORK T-SHIRT;;;
WORK_TSHIRT;zh;1743;;;;
WORK_TSHIRT;de;1743;;;;
GAT303;nl;1743;;M10 jkt - Gemaakt voor diegenen die gedijen op dunne en technische beklimmingen in volledige alpine omstandigheden\, de nieuwe M10 is een studie in minimalisme - en onze lichtste 3-laags harde schaal;M10 jkt - Gemaakt voor diegenen die gedijen op dunne en technische beklimmingen in volledige alpine omstandigheden\, de nieuwe M10 is een studie in minimalisme - en onze lichtste 3-laags harde schaal; De zachte\, plooibare waterdichte / ademende nylon ripstop-stof levert een uitstekende duurzaamheid voor zijn gewicht en beschermt tegen neerslag van de moesson-seizoen en topranden. Details zijn onder meer waterdichte ritsen\, een met microfleece gevoerde nek en kin\, een buitenzak met ritssluiting links op de borst\, handwarmerzakken met ritssluiting die dubbel dienst doen door uit te breiden in pitritsen en manchetten die verstelbaar zijn met klittenbandsluitingen. Een enkele trekkracht verstelt de 3-weg helm-compatibele capuchon (met gelamineerd vizier) - het zijn de kleine dingen die het leven een plezier maken wanneer het gaat om houten vingers\, een gehandschoende hand en een vloeiende spindrift. Slim fit voor technisch gebruik over lichte tot medium lagen. <br> <br> <b>Details :</b> <ul> <li> 3-laags materiaal met waterdichte / ademende H2No barrière en Deluge DWR (duurzaam water) repellent) afwerking </li> <li> Single-pull\, 3-weg verstelbare helm-compatibele capuchon met gelamineerd vizier </li> <li> Microfleece gevoerde nek en kin voor comfort en verbeterde bescherming van de barrière </li> <li> Waterdichte ritsen voor prestaties bij nat weer
WORK_TSHIRT;fr;1743;;;;
102010;nl;1743;SCISSORS WESTCOTT STRAIGHT;;;
GLA403;nl;1743;;M10-broek - Vluchtige klimaten sluiten grote avonturen niet uit\, ze vragen alleen om ingenieuze technieken - zoals de aloude alpinesprint;M10-broek - Vluchtige klimaten sluiten grote avonturen niet uit\, ze vragen alleen om ingenieuze technieken - zoals de aloude alpinesprint; En\, voor het geval\, wat bomvrije bescherming: onze nieuwste en lichtste 3-laags harde schaal. De zachte\, plooibare waterdichte / ademende nylon ripstop-stof van de M10 levert een uitstekende duurzaamheid voor zijn gewicht en beschermt tegen neerslag van het regenseizoen en windstoten op de top. De technische pull-on broek heeft een elastische\, scheidende tailleband met een waterdichte 2-wegritssluiting met rits voor probleemloze functionaliteit van het tuigje
102010;zh;1743;SCISSORS WESTCOTT STRAIGHT;;;
WORK_TSHIRT;nl;1743;;;;
102010;en;1743;SCISSORS WESTCOTT STRAIGHT;;;
GLA1002;nl;1743;;T-shirt Merino 1 - De busrit vanuit Tlachichuca heeft meer lichamen dan kilometers;T-shirt Merino 1 - De busrit vanuit Tlachichuca heeft meer lichamen dan kilometers; Ontsnap ongestoord met de ademende\, vochtafvoerende eigenschappen van dit zachte T-shirt. Onze lichtste merinolaag is een zijdezachte maar zeer duurzame jersey die is gemaakt met 63% merinowol gesponnen rond een volledig gerecyclede polyester (37%) kern. Super comfortabel op zichzelf in warme temperaturen of onder lagen in koelere\, biedt uitstekende technische prestaties: natuurlijk bestand tegen geur\, vocht weg van de huid verplaatsen en droge tijden verbeteren\, lichaamstemperatuur reguleren en samen met u strekken. Offset schoudernaden en een soepele kraagband zorgen voor geruststellend comfort voor de weg moe. We wassen onze merino langzaam voor een zachte huid. Wasmachine koud
102010;fr;1743;SCISSORS WESTCOTT STRAIGHT;;;
102010;de;1743;SCISSORS WESTCOTT STRAIGHT;;;
KIT_IND;nl;1743;;;;
GLA707;nl;1743;;Merino 1 crew - In een dag vol beslissingen is dit gemakkelijk;Merino 1 crew - In een dag vol beslissingen is dit gemakkelijk; Alleen gedragen\, voelt deze veelzijdige crew met lange mouwen koel en droog aan op de huid
KIT_IND;en;1743;KIT FOR ATP;;;
KIT_IND;de;1743;;;;
P100407;nl;1743;WINDSOR DESIGNRADIATOR;Error during translation;Error during translation;
P100407;zh;1743;WINDSOR DESIGNRADIATOR;Error during translation;Error during translation;
P100407;de;1743;WINDSOR DESIGNRADIATOR;Error during translation;Error during translation;
P100407;fr;1743;WINDSOR DESIGNRADIATOR;Error during translation;Error during translation;
P110122;nl;1743;GEBOGEN SCHROEF;Error during translation;Error during translation;
P110122;de;1743;GEBOGEN SCHROEF;Error during translation;Error during translation;
P110122;zh;1743;GEBOGEN SCHROEF;Error during translation;Error during translation;
P110122;fr;1743;GEBOGEN SCHROEF;Error during translation;Error during translation;
OND01;nl;1743;ONDERHOUD MACHINE;Error during translation;Error during translation;
OND01;de;1743;ONDERHOUD MACHINE;Error during translation;Error during translation;
OND01;fr;1743;ONDERHOUD MACHINE;Error during translation;Error during translation;
OND01;zh;1743;ONDERHOUD MACHINE;Error during translation;Error during translation;
RB;fr;1743;ROLBAND;Error during translation;Error during translation;
P100420;nl;1743;GAS COMBI BOILER 77;Error during translation;Error during translation;
P100420;de;1743;GAS COMBI BOILER 77;Error during translation;Error during translation;
P100420;zh;1743;GAS COMBI BOILER 77;Error during translation;Error during translation;
P100420;fr;1743;GAS COMBI BOILER 77;Error during translation;Error during translation;
P100430;de;1743;GAS BOILER COMBI 78;Error during translation;Error during translation;
P100430;nl;1743;GAS BOILER COMBI 78;Error during translation;;
P100430;zh;1743;GAS BOILER COMBI 78;Error during translation;;
P100430;fr;1743;GAS BOILER COMBI 78;Error during translation;Error during translation;
5.00E+12;fr;1743;SNICKERS X10 500G;Error during translation;Error during translation;
5.00E+12;nl;1743;MINIS SNICKERS 403G;Error during translation;Error during translation;
5.00E+12;de;1743;MINIS SNICKERS 403G;Error during translation;Error during translation;
5.00E+12;zh;1743;MINIS SNICKERS 403G;Error during translation;Error during translation;
5.00E+12;fr;1743;MINIS SNICKERS 403G;Error during translation;Error during translation;
VWMINIS;nl;1743;MINIS SNICKERS 403G;Error during translation;Error during translation;
VWMINIS;de;1743;MINIS SNICKERS 403G;Error during translation;Error during translation;
VWMINIS;zh;1743;MINIS SNICKERS 403G;Error during translation;Error during translation;
VWMINIS;fr;1743;MINIS SNICKERS 403G;Error during translation;Error during translation;
5.00E+12;fr;1743;MM'S PEANUT 500G;Error during translation;Error during translation;
4.01E+12;fr;1743;MM'S PEANUT POCHON 300G;Error during translation;Error during translation;
BOEK KHROMA 2018;en;1743;BOEK KHROMA 2018;Error during translation;Error during translation;
BOEK GUY MASUREEL 2018;en;1743;BOEK GUY MASUREEL 2018;Error during translation;Error during translation;
OEUF;de;1743;EI;Error during translation;Error during translation;
OEUF;fr;1743;EI;Error during translation;Error during translation;
ACO_ABC;nl;1743;ACO_ABC;Error during translation;Error during translation;
ACO_ABC;de;1743;ACO_ABC;Error during translation;Error during translation;
ACO_ABC;zh;1743;ACO_ABC;Error during translation;Error during translation;
ACO_ABC;fr;1743;ACO_ABC;Error during translation;Error during translation;
KIT_IND;zh;1743;;;;
KIT_IND;fr;1743;;;;
102011;en;1743;LIGHTLAS 532 GREEN LASER;;;
102011;nl;1743;LIGHTLAS 532 GREEN LASER;;;
102011;de;1743;LIGHTLAS 532 GREEN LASER;;;
102011;zh;1743;LIGHTLAS 532 GREEN LASER;;;
RB;nl;1743;ROLBAND;;;
102011;fr;1743;LIGHTLAS 532 GREEN LASER;;;
RB;de;1743;ROLBAND;;;
40000021;zh;1743;;;;
40000021;nl;1743;;;;
TESTMATERIAL;nl;1743;;;;
RB;zh;1743;ROLBAND;;;
TESTMATERIAL;zh;1743;;;;
LAIT;nl;1743;;;;
BEURRE;nl;1743;;;;
LAIT;zh;1743;;;;
BEURRE;zh;1743;;;;
BEURRE;de;1743;;;;
OEUF;nl;1743;EI;;;
OEUF;zh;1743;EI;;;
EXH_001_BROWN;nl;1743;;;;
EXH_001_BROWN;zh;1743;;;;
EXH_001_BLACK;nl;1743;;;;
EXH_001_BLACK;zh;1743;;;;
12345;en;1743;LUCCA 60X9;;;
12345;nl;1743;;;;
12345;zh;1743;;;;
WINCH;en;1743;WINCH KIT;;;
12345;fr;1743;;;;
12345;de;1743;;;;
WINCH;nl;1743;;;;
WINCH;de;1743;;;;
WINCH;zh;1743;;;;
WINCH;fr;1743;;;;
ERI-DH600;de;1743;;;;
ERI-DH600;nl;1743;;;;
ERI-DH600;en;1743;RUBY DRY DH 600;;;
ERI-DH600;zh;1743;;;;
ERI-DH600;fr;1743;RUBY DRY DH 600;;;
MACHINE_BANDWISSEL;de;1743;WINDSOR DESIGNRADIATOR;;;
MACHINE_BANDWISSEL;zh;1743;WINDSOR DESIGNRADIATOR;;;
MACHINE_BANDWISSEL;en;1743;MACHINE VOOR BANDENWISSEL;;;
MACHINE_BANDWISSEL;nl;1743;WINDSOR DESIGNRADIATOR;;;
MACHINE_BANDWISSEL;fr;1743;MACHINE POUR LE CHANGEMENT DE PNEU;;;
P100801;de;1743;;Cap 4 Unterteile - Bei Leiden wie dem Grand im Januar wird ein Paar dieser warmen Unterteile Ihrer Trauer eine helle Seite verleihen;Cap 4 Unterteile - Bei Leiden wie dem Grand im Januar wird ein Paar dieser warmen Unterteile Ihrer Trauer eine helle Seite verleihen; Capilene 4 ist unser wärmster Funktions-Baselayer aus Synthetik. Er ist dehnbar und komprimierbar. Das glatte Jersey-Äußere gleitet leicht unter Lagen und das kuschelige Innengitter fängt Wärme ein\, leitet Feuchtigkeit ab und ist hoch atmungsaktiv. Mit einem gebürsteten Gummibund\, der weich auf der Haut liegt. Hergestellt aus 5\,3 Unzen Polartec Power Dry 93% Polyester (50% recycelt) / 7% Elasthan\, mit Gladiodor natürlicher Geruchskontrolle für das Kleidungsstück. Durch das Common Threads Recycling-Programm recycelbar. <br> <br> <b> Details: </ b> <ul> <li> Unser wärmster Baselayer-Stoff\, Capilene 4\, bietet Stretch\, hervorragende Atmungsaktivität und Kompressibilität </ li> <li> Das Innengitter leitet Feuchtigkeit ab\, sorgt für Volumen und Wärme. </ Li> <li> Das glatte Jersey-Gesicht gleitet leicht unter die Schichten. </ Li> <li> 4-Panel-Konstruktion Gebürstet für hautnahe Weichheit </ li> </ ul> <br> <br> <b> Material: </ b> 93% Polyester (50% recycelt) / 7% Elasthan von Polartec Power Dry\, mit Gladiodor natürlicher Geruchskontrolle für das Kleidungsstück. Über das Common Threads Recycling-Programm recycelbar <br> <br> <b> Gewicht: </ b> (187 g 6.5 oz) <br> <br> Hergestellt in Costa Rica.
P100715;de;1743;;City by the Sea-T-Shirt - Das City-By-The-Sea-T-Shirt des Künstlers Geoff McFetridge zeigt die Renaissance des maritimen Gemeinschaftslebens;City by the Sea-T-Shirt - Das City-By-The-Sea-T-Shirt des Künstlers Geoff McFetridge zeigt die Renaissance des maritimen Gemeinschaftslebens; Das leichte Material aus 100% Bio-Baumwolle ist ringgesponnen\, um Weichheit zu gewährleisten. Verschweißte Schulternähte verhindern Wundscheuern. PVC- und phthalatfreie Farben schonen die Umwelt. Das T-Shirt kann über das Common Threads Recycling-Programm recycelt werden. <br> <br> <b> Details: </ b> <ul> <li> Ringspun-Garne für eine weichere Hand </ li> <li> Verschweißte Schulternähte </ li> <li> Siebdrucktinten sind PVC- und phthalatfrei </ li> </ ul> <br> <b> Material: </ b> 100% Bio-Baumwolle (4\,4 oz). Über das Common Threads Recycling-Programm recycelbar <br> <br> <b> Gewicht: </ b> (150 g 5.2 oz) <br> <br> Hergestellt in den USA.
P100720;de;1743;;Compound Cargohosen - lang - Die ultimative Allround-Hose\, die dem täglichen Missbrauch standhält;Compound Cargohosen - lang - Die ultimative Allround-Hose\, die dem täglichen Missbrauch standhält; Unsere Compound Cargos mit Frachttaschen\, die an alte Armeeblöcke angelehnt sind\, eignen sich perfekt\, um den Trail mit Kletterschuhen\, Multitools\, Ersatzflossen\, Wachs\, trockener Salami und der einen oder anderen Dose Bier zu bewältigen. Zum zusätzlichen Einsteckfach gehören zwei großzügige Einsteckfächer vorne und zwei Fächer hinten mit verdeckten Knopfklappenverschlüssen. Hergestellt aus strapazierfähigem 5\,5-Unzen-Bio-Ripstop aus reißfestem 8-Unzen-Material. Robust\, aber leicht und einsatzbereit. Schrittlänge (Größe 32): kurz\, 30
P100800;de;1743;;Compound Cargohosen - reg - Die ultimative Allround-Hose\, die dem täglichen Missbrauch standhält;Compound Cargohosen - reg - Die ultimative Allround-Hose\, die dem täglichen Missbrauch standhält; Unsere Compound Cargos mit Frachttaschen\, die an alte Armeeblöcke angelehnt sind\, eignen sich perfekt\, um den Trail mit Kletterschuhen\, Multitools\, Ersatzflossen\, Wachs\, trockener Salami und der einen oder anderen Dose Bier zu bewältigen. Zum zusätzlichen Einsteckfach gehören zwei großzügige Einsteckfächer vorne und zwei Fächer hinten mit versteckten Knopfklappenverschlüssen. Hergestellt aus strapazierfähigem 5\,5-Unzen-Bio-Ripstop aus reißfestem 8-Unzen-Material. Robust\, aber leicht und einsatzbereit. Schrittlänge (Größe 32): kurz\, 30
